"year","month","day","past_sale_1","past_sale_2","past_sale_3","current_sales"
2016,1,12,2.19,2.19,2.3,2.38
2016,1,11,2.19,2.3,2.38,2.53
2016,1,8,2.3,2.38,2.53,2.47
2016,1,7,2.38,2.53,2.47,2.35
2016,1,6,2.53,2.47,2.35,2.35
2016,1,5,2.47,2.35,2.35,2.32
2016,1,4,2.35,2.35,2.32,2.39
2015,12,31,2.35,2.32,2.39,2.32
2015,12,30,2.32,2.39,2.32,2.24
2015,12,28,2.39,2.32,2.24,2.08
2015,12,24,2.32,2.24,2.08,1.54
2015,12,23,2.24,2.08,1.54,1.62
2015,12,22,2.08,1.54,1.62,1.75
2015,12,21,1.54,1.62,1.75,1.7
2015,12,18,1.62,1.75,1.7,1.7
2015,12,17,1.75,1.7,1.7,1.75
2015,12,16,1.7,1.7,1.75,1.68
2015,12,15,1.7,1.75,1.68,1.65
2015,12,14,1.75,1.68,1.65,1.69
2015,12,11,1.68,1.65,1.69,1.77
2015,12,10,1.65,1.69,1.77,1.91
2015,12,9,1.69,1.77,1.91,2
2015,12,8,1.77,1.91,2,1.98
2015,12,7,1.91,2,1.98,2.03
2015,12,4,2,1.98,2.03,2.08
2015,12,3,1.98,2.03,2.08,2.11
2015,12,2,2.03,2.08,2.11,2.17
2015,12,1,2.08,2.11,2.17,2.15
2015,11,30,2.11,2.17,2.15,2.09
2015,11,25,2.17,2.15,2.09,2.06
2015,11,24,2.15,2.09,2.06,2.11
2015,11,23,2.09,2.06,2.11,2.14
2015,11,20,2.06,2.11,2.14,2.16
2015,11,19,2.11,2.14,2.16,2.15
2015,11,18,2.14,2.16,2.15,2.1
2015,11,17,2.16,2.15,2.1,2.05
2015,11,16,2.15,2.1,2.05,2.14
2015,11,13,2.1,2.05,2.14,2.01
2015,11,12,2.05,2.14,2.01,2.01
2015,11,11,2.14,2.01,2.01,2.11
2015,11,10,2.01,2.01,2.11,2.11
2015,11,9,2.01,2.11,2.11,2.13
2015,11,6,2.11,2.11,2.13,2.16
2015,11,5,2.11,2.13,2.16,2.09
2015,11,4,2.13,2.16,2.09,2.02
2015,11,3,2.16,2.09,2.02,1.9
2015,11,2,2.09,2.02,1.9,1.92
2015,10,30,2.02,1.9,1.92,1.94
2015,10,29,1.9,1.92,1.94,2.1
2015,10,28,1.92,1.94,2.1,2.1
2015,10,27,1.94,2.1,2.1,2.07
2015,10,26,2.1,2.1,2.07,2.14
2015,10,23,2.1,2.07,2.14,2.27
2015,10,22,2.07,2.14,2.27,2.34
2015,10,21,2.14,2.27,2.34,2.36
2015,10,20,2.27,2.34,2.36,2.45
2015,10,19,2.34,2.36,2.45,2.42
2015,10,16,2.36,2.45,2.42,2.38
2015,10,15,2.45,2.42,2.38,2.49
2015,10,14,2.42,2.38,2.49,2.44
2015,10,13,2.38,2.49,2.44,2.43
2015,10,12,2.49,2.44,2.43,2.44
2015,10,9,2.44,2.43,2.44,2.36
2015,10,8,2.43,2.44,2.36,2.44
2015,10,7,2.44,2.36,2.44,2.46
2015,10,6,2.36,2.44,2.46,2.35
2015,10,5,2.44,2.46,2.35,2.32
2015,10,2,2.46,2.35,2.32,2.26
2015,10,1,2.35,2.32,2.26,2.37
2015,9,30,2.32,2.26,2.37,2.47
2015,9,29,2.26,2.37,2.47,2.53
2015,9,28,2.37,2.47,2.53,2.63
2015,9,25,2.47,2.53,2.63,2.54
2015,9,24,2.53,2.63,2.54,2.56
2015,9,23,2.63,2.54,2.56,2.59
2015,9,22,2.54,2.56,2.59,2.59
2015,9,21,2.56,2.59,2.59,2.59
2015,9,19,2.59,2.59,2.59,2.63
2015,9,18,2.59,2.59,2.63,2.63
2015,9,17,2.59,2.63,2.63,2.68
2015,9,16,2.63,2.63,2.68,2.68
2015,9,15,2.63,2.68,2.68,2.73
2015,9,14,2.68,2.68,2.73,2.7
2015,9,13,2.68,2.73,2.7,2.66
2015,9,12,2.73,2.7,2.66,2.66
2015,9,11,2.7,2.66,2.66,2.66
2015,9,10,2.66,2.66,2.66,2.71
2015,9,9,2.66,2.66,2.71,2.73
2015,9,8,2.66,2.71,2.73,2.73
2015,9,6,2.71,2.73,2.73,2.67
2015,9,5,2.73,2.73,2.67,2.67
2015,9,4,2.73,2.67,2.67,2.67
2015,9,3,2.67,2.67,2.67,2.67
2015,9,2,2.67,2.67,2.67,2.71
2015,9,1,2.67,2.67,2.71,2.74
2015,8,31,2.67,2.71,2.74,2.68
2015,8,30,2.71,2.74,2.68,2.66
2015,8,29,2.74,2.68,2.66,2.66
2015,8,28,2.68,2.66,2.66,2.66
2015,8,27,2.66,2.66,2.66,2.68
2015,8,26,2.66,2.66,2.68,2.72
2015,8,25,2.66,2.68,2.72,2.7
2015,8,24,2.68,2.72,2.7,2.64
2015,8,23,2.72,2.7,2.64,2.7
2015,8,21,2.7,2.64,2.7,2.7
2015,8,20,2.64,2.7,2.7,2.71
2015,8,19,2.7,2.7,2.71,2.73
2015,8,18,2.7,2.71,2.73,2.71
2015,8,17,2.71,2.73,2.71,2.76
2015,8,14,2.73,2.71,2.76,2.83
2015,8,13,2.71,2.76,2.83,2.92
2015,8,12,2.76,2.83,2.92,2.91
2015,8,11,2.83,2.92,2.91,2.84
2015,8,10,2.92,2.91,2.84,2.85
2015,8,7,2.91,2.84,2.85,2.8
2015,8,6,2.84,2.85,2.8,2.76
2015,8,5,2.85,2.8,2.76,2.86
2015,8,4,2.8,2.76,2.86,2.82
2015,8,3,2.76,2.86,2.82,2.75
2015,7,31,2.86,2.82,2.75,2.77
2015,7,30,2.82,2.75,2.77,2.85
2015,7,29,2.75,2.77,2.85,2.9
2015,7,28,2.77,2.85,2.9,2.88
2015,7,27,2.85,2.9,2.88,2.83
2015,7,24,2.9,2.88,2.83,2.81
2015,7,23,2.88,2.83,2.81,2.91
2015,7,22,2.83,2.81,2.91,2.89
2015,7,21,2.81,2.91,2.89,2.88
2015,7,20,2.91,2.89,2.88,2.84
2015,7,17,2.89,2.88,2.84,2.84
2015,7,16,2.88,2.84,2.84,2.9
2015,7,15,2.84,2.84,2.9,2.92
2015,7,14,2.84,2.9,2.92,2.95
2015,7,13,2.9,2.92,2.95,2.88
2015,7,10,2.92,2.95,2.88,2.75
2015,7,9,2.95,2.88,2.75,2.69
2015,7,8,2.88,2.75,2.69,2.71
2015,7,7,2.75,2.69,2.71,2.73
2015,7,6,2.69,2.71,2.73,2.74
2015,7,2,2.71,2.73,2.74,2.79
2015,7,1,2.73,2.74,2.79,2.81
2015,6,30,2.74,2.79,2.81,2.77
2015,6,29,2.79,2.81,2.77,2.8
2015,6,26,2.81,2.77,2.8,2.77
2015,6,25,2.77,2.8,2.77,2.79
2015,6,24,2.8,2.77,2.79,2.77
2015,6,23,2.77,2.79,2.77,2.83
2015,6,22,2.79,2.77,2.83,2.77
2015,6,19,2.77,2.83,2.77,2.81
2015,6,18,2.83,2.77,2.81,2.86
2015,6,17,2.77,2.81,2.86,2.93
2015,6,16,2.81,2.86,2.93,2.93
2015,6,15,2.86,2.93,2.93,2.86
2015,6,12,2.93,2.93,2.86,2.76
2015,6,11,2.93,2.86,2.76,2.87
2015,6,10,2.86,2.76,2.87,2.92
2015,6,9,2.76,2.87,2.92,2.81
2015,6,8,2.87,2.92,2.81,2.67
2015,6,5,2.92,2.81,2.67,2.56
2015,6,4,2.81,2.67,2.56,2.59
2015,6,3,2.67,2.56,2.59,2.64
2015,6,2,2.56,2.59,2.64,2.62
2015,6,1,2.59,2.64,2.62,2.6
2015,5,29,2.64,2.62,2.6,2.64
2015,5,28,2.62,2.6,2.64,2.77
2015,5,27,2.6,2.64,2.77,2.82
2015,5,26,2.64,2.77,2.82,2.82
2015,5,22,2.77,2.82,2.82,2.88
2015,5,21,2.82,2.82,2.88,2.93
2015,5,20,2.82,2.88,2.93,2.99
2015,5,19,2.88,2.93,2.99,3.07
2015,5,18,2.93,2.99,3.07,3.01
2015,5,15,2.99,3.07,3.01,2.96
2015,5,14,3.07,3.01,2.96,2.87
2015,5,13,3.01,2.96,2.87,2.86
2015,5,12,2.96,2.87,2.86,2.86
2015,5,11,2.87,2.86,2.86,2.85
2015,5,8,2.86,2.86,2.85,2.77
2015,5,7,2.86,2.85,2.77,2.78
2015,5,6,2.85,2.77,2.78,2.75
2015,5,5,2.77,2.78,2.75,2.76
2015,5,4,2.78,2.75,2.76,2.72
2015,5,1,2.75,2.76,2.72,2.67
2015,4,30,2.76,2.72,2.67,2.57
2015,4,29,2.72,2.67,2.57,2.56
2015,4,28,2.67,2.57,2.56,2.53
2015,4,27,2.57,2.56,2.53,2.48
2015,4,24,2.56,2.53,2.48,2.56
2015,4,23,2.53,2.48,2.56,2.55
2015,4,22,2.48,2.56,2.55,2.6
2015,4,21,2.56,2.55,2.6,2.57
2015,4,20,2.55,2.6,2.57,2.54
2015,4,17,2.6,2.57,2.54,2.64
2015,4,16,2.57,2.54,2.64,2.58
2015,4,15,2.54,2.64,2.58,2.58
2015,4,14,2.64,2.58,2.58,2.55
2015,4,13,2.58,2.58,2.55,2.56
2015,4,10,2.58,2.55,2.56,2.55
2015,4,9,2.55,2.56,2.55,2.63
2015,4,8,2.56,2.55,2.63,2.67
2015,4,7,2.55,2.63,2.67,2.67
2015,4,6,2.63,2.67,2.67,2.62
2015,4,3,2.67,2.67,2.62,2.59
2015,4,2,2.67,2.62,2.59,2.59
2015,4,1,2.62,2.59,2.59,2.6
2015,3,31,2.59,2.59,2.6,2.62
2015,3,30,2.59,2.6,2.62,2.61
2015,3,27,2.6,2.62,2.61,2.63
2015,3,26,2.62,2.61,2.63,2.73
2015,3,25,2.61,2.63,2.73,2.74
2015,3,24,2.63,2.73,2.74,2.78
2015,3,23,2.73,2.74,2.78,2.69
2015,3,20,2.74,2.78,2.69,2.82
2015,3,19,2.78,2.69,2.82,2.85
2015,3,18,2.69,2.82,2.85,2.77
2015,3,17,2.82,2.85,2.77,2.79
2015,3,16,2.85,2.77,2.79,2.66
2015,3,13,2.77,2.79,2.66,2.69
2015,3,12,2.79,2.66,2.69,2.82
2015,3,11,2.66,2.69,2.82,2.79
2015,3,10,2.69,2.82,2.79,2.73
2015,3,9,2.82,2.79,2.73,2.72
2015,3,6,2.79,2.73,2.72,2.88
2015,3,5,2.73,2.72,2.88,3.27
2015,3,4,2.72,2.88,3.27,3.26
2015,3,3,2.88,3.27,3.26,2.93
2015,3,2,3.27,3.26,2.93,2.84
2015,2,27,3.26,2.93,2.84,2.77
2015,2,26,2.93,2.84,2.77,3.11
2015,2,25,2.84,2.77,3.11,3.19
2015,2,24,2.77,3.11,3.19,3.12
2015,2,23,3.11,3.19,3.12,3.19
2015,2,20,3.19,3.12,3.19,2.98
2015,2,19,3.12,3.19,2.98,2.97
2015,2,18,3.19,2.98,2.97,2.93
2015,2,17,2.98,2.97,2.93,2.95
2015,2,13,2.97,2.93,2.95,2.73
2015,2,12,2.93,2.95,2.73,2.87
2015,2,11,2.95,2.73,2.87,2.85
2015,2,10,2.73,2.87,2.85,2.63
2015,2,9,2.87,2.85,2.63,2.6
2015,2,6,2.85,2.63,2.6,2.55
2015,2,5,2.63,2.6,2.55,2.63
2015,2,4,2.6,2.55,2.63,2.73
2015,2,3,2.55,2.63,2.73,2.67
2015,2,2,2.63,2.73,2.67,2.63
2015,1,30,2.73,2.67,2.63,2.68
2015,1,29,2.67,2.63,2.68,2.88
2015,1,28,2.63,2.68,2.88,2.89
2015,1,27,2.68,2.88,2.89,2.95
2015,1,26,2.88,2.89,2.95,2.93
2015,1,23,2.89,2.95,2.93,2.96
2015,1,22,2.95,2.93,2.96,2.93
2015,1,21,2.93,2.96,2.93,2.94
2015,1,20,2.96,2.93,2.94,2.92
2015,1,16,2.93,2.94,2.92,3.09
2015,1,15,2.94,2.92,3.09,3.29
2015,1,14,2.92,3.09,3.29,3.13
2015,1,13,3.09,3.29,3.13,2.89
2015,1,12,3.29,3.13,2.89,2.9
2015,1,9,3.13,2.89,2.9,2.95
2015,1,8,2.89,2.9,2.95,2.91
2015,1,7,2.9,2.95,2.91,3.07
2015,1,6,2.95,2.91,3.07,2.96
2015,1,5,2.91,3.07,2.96,3.21
2015,1,2,3.07,2.96,3.21,2.99
2014,12,31,2.96,3.21,2.99,3
2014,12,30,3.21,2.99,3,3.12
2014,12,29,2.99,3,3.12,3.01
2014,12,24,3,3.12,3.01,2.76
2014,12,23,3.12,3.01,2.76,2.97
2014,12,22,3.01,2.76,2.97,3.04
2014,12,19,2.76,2.97,3.04,3.44
2014,12,18,2.97,3.04,3.44,3.68
2014,12,17,3.04,3.44,3.68,3.65
2014,12,16,3.44,3.68,3.65,3.56
2014,12,15,3.68,3.65,3.56,3.66
2014,12,12,3.65,3.56,3.66,3.58
2014,12,11,3.56,3.66,3.58,3.68
2014,12,10,3.66,3.58,3.68,3.61
2014,12,9,3.58,3.68,3.61,3.6
2014,12,8,3.68,3.61,3.6,3.49
2014,12,5,3.61,3.6,3.49,3.43
2014,12,4,3.6,3.49,3.43,3.55
2014,12,3,3.49,3.43,3.55,3.63
2014,12,2,3.43,3.55,3.63,3.75
2014,12,1,3.55,3.63,3.75,3.9
2014,11,27,3.63,3.75,3.9,4.24
2014,11,26,3.75,3.9,4.24,4.24
2014,11,25,3.9,4.24,4.24,4.12
2014,11,24,4.24,4.24,4.12,4.06
2014,11,21,4.24,4.12,4.06,4.31
2014,11,20,4.12,4.06,4.31,4.41
2014,11,19,4.06,4.31,4.41,4.39
2014,11,18,4.31,4.41,4.39,4.32
2014,11,17,4.41,4.39,4.32,4.22
2014,11,14,4.39,4.32,4.22,4.04
2014,11,13,4.32,4.22,4.04,4.18
2014,11,12,4.22,4.04,4.18,4.2
2014,11,11,4.04,4.18,4.2,4.06
2014,11,10,4.18,4.2,4.06,4.16
2014,11,7,4.2,4.06,4.16,4.01
2014,11,6,4.06,4.16,4.01,3.91
2014,11,5,4.16,4.01,3.91,3.8
2014,11,4,4.01,3.91,3.8,3.66
2014,11,3,3.91,3.8,3.66,3.72
2014,10,31,3.8,3.66,3.72,3.8
2014,10,30,3.66,3.72,3.8,3.74
2014,10,29,3.72,3.8,3.74,3.56
2014,10,28,3.8,3.74,3.56,3.52
2014,10,27,3.74,3.56,3.52,3.55
2014,10,24,3.56,3.52,3.55,3.54
2014,10,23,3.52,3.55,3.54,3.6
2014,10,22,3.55,3.54,3.6,3.68
2014,10,21,3.54,3.6,3.68,3.61
2014,10,20,3.6,3.68,3.61,3.68
2014,10,17,3.68,3.61,3.68,3.72
2014,10,16,3.61,3.68,3.72,3.79
2014,10,15,3.68,3.72,3.79,3.82
2014,10,14,3.72,3.79,3.82,3.91
2014,10,13,3.79,3.82,3.91,3.87
2014,10,10,3.82,3.91,3.87,3.86
2014,10,9,3.91,3.87,3.86,3.86
2014,10,8,3.87,3.86,3.86,3.88
2014,10,7,3.86,3.86,3.88,3.87
2014,10,6,3.86,3.88,3.87,3.88
2014,10,3,3.88,3.87,3.88,3.95
2014,10,2,3.87,3.88,3.95,3.99
2014,10,1,3.88,3.95,3.99,4.14
2014,9,30,3.95,3.99,4.14,4.14
2014,9,29,3.99,4.14,4.14,4.02
2014,9,26,4.14,4.14,4.02,3.9
2014,9,25,4.14,4.02,3.9,3.88
2014,9,24,4.02,3.9,3.88,3.84
2014,9,23,3.9,3.88,3.84,3.89
2014,9,22,3.88,3.84,3.89,3.87
2014,9,19,3.84,3.89,3.87,3.86
2014,9,18,3.89,3.87,3.86,3.96
2014,9,17,3.87,3.86,3.96,3.97
2014,9,16,3.86,3.96,3.97,3.85
2014,9,15,3.96,3.97,3.85,3.91
2014,9,12,3.97,3.85,3.91,3.81
2014,9,11,3.85,3.91,3.81,3.93
2014,9,10,3.91,3.81,3.93,3.96
2014,9,9,3.81,3.93,3.96,3.94
2014,9,8,3.93,3.96,3.94,3.85
2014,9,5,3.96,3.94,3.85,3.84
2014,9,4,3.94,3.85,3.84,3.89
2014,9,3,3.85,3.84,3.89,3.94
2014,9,2,3.84,3.89,3.94,4.01
2014,8,29,3.89,3.94,4.01,4.02
2014,8,28,3.94,4.01,4.02,4.02
2014,8,27,4.01,4.02,4.02,3.99
2014,8,26,4.02,4.02,3.99,3.94
2014,8,25,4.02,3.99,3.94,3.92
2014,8,22,3.99,3.94,3.92,3.85
2014,8,21,3.94,3.92,3.85,3.87
2014,8,20,3.92,3.85,3.87,3.85
2014,8,19,3.85,3.87,3.85,3.84
2014,8,18,3.87,3.85,3.84,3.76
2014,8,15,3.85,3.84,3.76,3.76
2014,8,14,3.84,3.76,3.76,3.83
2014,8,13,3.76,3.76,3.83,3.87
2014,8,12,3.76,3.83,3.87,3.92
2014,8,11,3.83,3.87,3.92,3.95
2014,8,8,3.87,3.92,3.95,3.91
2014,8,7,3.92,3.95,3.91,3.97
2014,8,6,3.95,3.91,3.97,3.89
2014,8,5,3.91,3.97,3.89,3.85
2014,8,4,3.97,3.89,3.85,3.79
2014,8,1,3.89,3.85,3.79,3.75
2014,7,31,3.85,3.79,3.75,3.74
2014,7,30,3.79,3.75,3.74,3.76
2014,7,29,3.75,3.74,3.76,3.75
2014,7,28,3.74,3.76,3.75,3.82
2014,7,25,3.76,3.75,3.82,3.79
2014,7,24,3.75,3.82,3.79,3.8
2014,7,23,3.82,3.79,3.8,3.79
2014,7,22,3.79,3.8,3.79,3.8
2014,7,21,3.8,3.79,3.8,3.84
2014,7,18,3.79,3.8,3.84,3.91
2014,7,17,3.8,3.84,3.91,4.03
2014,7,16,3.84,3.91,4.03,4.1
2014,7,15,3.91,4.03,4.1,4.11
2014,7,14,4.03,4.1,4.11,4.1
2014,7,11,4.1,4.11,4.1,4.09
2014,7,10,4.11,4.1,4.09,4.11
2014,7,9,4.1,4.09,4.11,4.15
2014,7,8,4.09,4.11,4.15,4.16
2014,7,7,4.11,4.15,4.16,4.25
2014,7,3,4.15,4.16,4.25,4.29
2014,7,2,4.16,4.25,4.29,4.39
2014,7,1,4.25,4.29,4.39,4.43
2014,6,30,4.29,4.39,4.43,4.42
2014,6,27,4.39,4.43,4.42,4.38
2014,6,26,4.43,4.42,4.38,4.55
2014,6,25,4.42,4.38,4.55,4.57
2014,6,24,4.38,4.55,4.57,4.49
2014,6,23,4.55,4.57,4.49,4.48
2014,6,20,4.57,4.49,4.48,4.51
2014,6,19,4.49,4.48,4.51,4.64
2014,6,18,4.48,4.51,4.64,4.7
2014,6,17,4.51,4.64,4.7,4.66
2014,6,16,4.64,4.7,4.66,4.7
2014,6,13,4.7,4.66,4.7,4.67
2014,6,12,4.66,4.7,4.67,4.5
2014,6,11,4.7,4.67,4.5,4.5
2014,6,10,4.67,4.5,4.5,4.57
2014,6,9,4.5,4.5,4.57,4.66
2014,6,6,4.5,4.57,4.66,4.65
2014,6,5,4.57,4.66,4.65,4.64
2014,6,4,4.66,4.65,4.64,4.57
2014,6,3,4.65,4.64,4.57,4.59
2014,6,2,4.64,4.57,4.59,4.53
2014,5,30,4.57,4.59,4.53,4.49
2014,5,29,4.59,4.53,4.49,4.61
2014,5,28,4.53,4.49,4.61,4.54
2014,5,27,4.49,4.61,4.54,4.43
2014,5,23,4.61,4.54,4.43,4.38
2014,5,22,4.54,4.43,4.38,4.47
2014,5,21,4.43,4.38,4.47,4.57
2014,5,20,4.38,4.47,4.57,4.52
2014,5,19,4.47,4.57,4.52,4.52
2014,5,16,4.57,4.52,4.52,4.43
2014,5,15,4.52,4.52,4.43,4.35
2014,3,24,4.52,4.43,4.35,4.276
2014,3,20,4.43,4.35,4.276,4.365
2014,3,19,4.35,4.276,4.365,4.45
2014,3,18,4.276,4.365,4.45,4.483
2014,3,17,4.365,4.45,4.483,4.58
2014,3,14,4.45,4.483,4.58,4.368
2014,3,13,4.483,4.58,4.368,4.373
2014,3,12,4.58,4.368,4.373,4.685
2014,3,11,4.368,4.373,4.685,4.673
2014,3,10,4.373,4.685,4.673,4.635
2014,3,7,4.685,4.673,4.635,4.76
2014,3,6,4.673,4.635,4.76,4.925
2014,3,5,4.635,4.76,4.925,6.5
2014,3,4,4.76,4.925,6.5,7.775
2014,3,3,4.925,6.5,7.775,6.7
2014,2,28,6.5,7.775,6.7,4.74
2014,2,27,7.775,6.7,4.74,4.57
2014,2,26,6.7,4.74,4.57,4.845
2014,2,25,4.74,4.57,4.845,5.62
2014,2,24,4.57,4.845,5.62,6.275
2014,2,21,4.845,5.62,6.275,6.2
2014,2,20,5.62,6.275,6.2,5.925
2014,2,19,6.275,6.2,5.925,5.975
2014,2,18,6.2,5.925,5.975,5.8
2014,2,14,5.925,5.975,5.8,5.534
2014,2,13,5.975,5.8,5.534,5.335
2014,2,12,5.8,5.534,5.335,6.275
2014,2,11,5.534,5.335,6.275,7.625
2014,2,10,5.335,6.275,7.625,7.575
2014,2,7,6.275,7.625,7.575,6.175
2014,2,6,7.625,7.575,6.175,7.6
2014,2,5,7.575,6.175,7.6,7.45
2014,2,4,6.175,7.6,7.45,5.65
2014,2,3,7.6,7.45,5.65,5.065
2014,1,31,7.45,5.65,5.065,4.995
2014,1,30,5.65,5.065,4.995,5.285
2014,1,29,5.065,4.995,5.285,5.205
2014,1,28,4.995,5.285,5.205,5.24
2014,1,27,5.285,5.205,5.24,5.75
2014,1,24,5.205,5.24,5.75,5.165
2014,1,23,5.24,5.75,5.165,5.345
2014,1,22,5.75,5.165,5.345,4.883
2014,1,21,5.165,5.345,4.883,4.575
2014,1,17,5.345,4.883,4.575,4.4
2014,1,16,4.883,4.575,4.4,4.528
2014,1,15,4.575,4.4,4.528,4.429
2014,1,14,4.4,4.528,4.429,4.35
2014,1,13,4.528,4.429,4.35,4.183
2014,1,10,4.429,4.35,4.183,3.969
2014,1,9,4.35,4.183,3.969,4.14
2014,1,8,4.183,3.969,4.14,4.35
2014,1,7,3.969,4.14,4.35,4.53
2014,1,6,4.14,4.35,4.53,4.499
2014,1,3,4.35,4.53,4.499,4.34
2014,1,2,4.53,4.499,4.34,4.32
2013,12,31,4.499,4.34,4.32,4.315
2013,12,30,4.34,4.32,4.315,4.403
2013,12,27,4.32,4.315,4.403,4.33
2013,12,26,4.315,4.403,4.33,4.398
2013,12,24,4.403,4.33,4.398,4.435
2013,12,23,4.33,4.398,4.435,4.508
2013,12,20,4.398,4.435,4.508,4.345
2013,12,19,4.435,4.508,4.345,4.266
2013,12,18,4.508,4.345,4.266,4.255
2013,12,17,4.345,4.266,4.255,4.211
2013,12,16,4.266,4.255,4.211,4.248
2013,12,13,4.255,4.211,4.248,4.376
2013,12,12,4.211,4.248,4.376,4.398
2013,12,11,4.248,4.376,4.398,4.225
2013,12,10,4.376,4.398,4.225,4.313
2013,12,9,4.398,4.225,4.313,4.228
2013,12,6,4.225,4.313,4.228,4.138
2013,12,5,4.313,4.228,4.138,3.975
2013,12,4,4.228,4.138,3.975,3.925
2013,12,3,4.138,3.975,3.925,3.83
2013,12,2,3.975,3.925,3.83,3.828
2013,11,29,3.925,3.83,3.828,3.781
2013,11,27,3.83,3.828,3.781,3.781
2013,11,26,3.828,3.781,3.781,3.845
2013,11,25,3.781,3.781,3.845,3.86
2013,11,22,3.781,3.845,3.86,3.78
2013,11,21,3.845,3.86,3.78,3.678
2013,11,20,3.86,3.78,3.678,3.62
2013,11,19,3.78,3.678,3.62,3.628
2013,11,18,3.678,3.62,3.628,3.688
2013,11,15,3.62,3.628,3.688,3.564
2013,11,14,3.628,3.688,3.564,3.525
2013,11,13,3.688,3.564,3.525,3.665
2013,11,12,3.564,3.525,3.665,3.689
2013,11,11,3.525,3.665,3.689,3.615
2013,11,8,3.665,3.689,3.615,3.533
2013,11,7,3.689,3.615,3.533,3.555
2013,11,6,3.615,3.533,3.555,3.469
2013,11,5,3.533,3.555,3.469,3.363
2013,11,4,3.555,3.469,3.363,3.385
2013,11,1,3.469,3.363,3.385,3.46
2013,10,31,3.363,3.385,3.46,3.56
2013,10,30,3.385,3.46,3.56,3.565
2013,10,29,3.46,3.56,3.565,3.565
2013,10,28,3.56,3.565,3.565,3.623
2013,10,25,3.565,3.565,3.623,3.674
2013,10,24,3.565,3.623,3.674,3.62
2013,10,23,3.623,3.674,3.62,3.655
2013,10,22,3.674,3.62,3.655,3.685
2013,10,21,3.62,3.655,3.685,3.765
2013,10,18,3.655,3.685,3.765,3.715
2013,10,17,3.685,3.765,3.715,3.749
2013,10,15,3.765,3.715,3.749,3.815
2013,10,14,3.715,3.749,3.815,3.8
2013,10,11,3.749,3.815,3.8,3.733
2013,10,10,3.815,3.8,3.733,3.745
2013,10,9,3.8,3.733,3.745,3.7
2013,10,8,3.733,3.745,3.7,3.694
2013,10,7,3.745,3.7,3.694,3.583
2013,10,4,3.7,3.694,3.583,3.545
2013,10,3,3.694,3.583,3.545,3.573
2013,10,2,3.583,3.545,3.573,3.605
2013,10,1,3.545,3.573,3.605,3.58
2013,9,30,3.573,3.605,3.58,3.518
2013,9,27,3.605,3.58,3.518,3.496
2013,9,26,3.58,3.518,3.496,3.463
2013,9,25,3.518,3.496,3.463,3.518
2013,9,24,3.496,3.463,3.518,3.578
2013,9,23,3.463,3.518,3.578,3.65
2013,9,20,3.518,3.578,3.65,3.679
2013,9,19,3.578,3.65,3.679,3.729
2013,9,18,3.65,3.679,3.729,3.723
2013,9,17,3.679,3.729,3.723,3.76
2013,9,16,3.729,3.723,3.76,3.683
2013,9,13,3.723,3.76,3.683,3.643
2013,9,12,3.76,3.683,3.643,3.645
2013,9,11,3.683,3.643,3.645,3.596
2013,9,10,3.643,3.645,3.596,3.626
2013,9,9,3.645,3.596,3.626,3.595
2013,9,6,3.596,3.626,3.595,3.55
